Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"73351019F0035","SBAHQ14D0008","0","0","DO Delivery Order","$22,964.08","Jan 29, 2019",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS","NONE","NONE OF THE ABOVE",
"73351019F0035","SBAHQ14D0008","P00001","0","DO Delivery Order","$0.00","Jun 6, 2019",,"7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","078776255","MERCADIEN P.C, CPAS","HAMILTON","NJ","086191268","078776255","MERCADIEN P.C  CPAS","NONE","NONE OF THE ABOVE",
"73351019F0235","73351019A0013","0","0","BPA Call Blanket Purchase Agreement","$1,002,931.20","Sep 11, 2019","Sep 10, 2019","7300","SMALL BUSINESS ADMINISTRATION","OFC OF PERF MGMT AND CFO","S","R707","SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","830349002","Z-TECH SOLUTIONS, LLC","DUMFRIES","VA","220262674","830349002","Z-TECH SOLUTIONS  LLC","NONE","NONE OF THE ABOVE",
"75F40118D10011",,"0",0,"IDC Indefinite Delivery Contract","$0.00","May 29, 2018",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541519","OTHER COMPUTER RELATED SERVICES","079185937","TUVA, LLC","HERNDON","VA","201713247","079253761","NANA REGIONAL CORPORATION INC","NONE","NONE OF THE ABOVE",
"89243319FFE400115","89243319DFE000011","0","0","DO Delivery Order","$495,370.00","Apr 15, 2019",,"8900","ENERGY, DEPARTMENT OF","NATIONAL ENERGY TECHNOLOGY LAB","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","144082968","IMBUE TECHNOLOGY SOLUTIONS, INC.","CARNEGIE","PA","151062037","144082968","IMBUE TECHNOLOGY SOLUTIONS  INC.","NONE","NONE OF THE ABOVE",
"89243319FFE400125","DEFE0024947","0","0","DO Delivery Order","$19,995.00","May 13, 2019",,"8900","ENERGY, DEPARTMENT OF","NATIONAL ENERGY TECHNOLOGY LAB","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","017648922","FACILITY SUPPORT SERVICES, LLC","GIBSONIA","PA","150449624","096763800","GOLDBELT INCORPORATED","NONE","NONE OF THE ABOVE",
"AG3142B100016",,"0",0,"BPA Blanket Purchase Agreement","$0.00","May 13, 2010",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","P","7050","ADP COMPONENTS","423430","COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS","058175170","HIGH PLAINS COMPUTING, INC.","GOLDEN","CO","804013208","058175170","HIGH PLAINS COMPUTING  INC.",,,
"AG3142B100016",,"1",0,"BPA Blanket Purchase Agreement","$0.00","Jan 27, 2011",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","P","7050","ADP COMPONENTS","423430","COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS","058175170","HIGH PLAINS COMPUTING, INC.","GOLDEN","CO","804013208","058175170","HIGH PLAINS COMPUTING  INC.",,,
"AG3142C070020",,"0","0","DCA Definitive Contract","$342,168.00","May 24, 2007",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"10","0","DCA Definitive Contract","$0.00","Sep 30, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"11","0","DCA Definitive Contract","$250,000.00","Nov 18, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"1","0","DCA Definitive Contract","$0.00","Aug 27, 2007",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"2","0","DCA Definitive Contract","$985,327.00","Nov 5, 2007",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"3","0","DCA Definitive Contract","$775,327.00","Jan 16, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"4","0","DCA Definitive Contract","-$614,841.13","Apr 2, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"5","0","DCA Definitive Contract","-$345,956.86","Apr 8, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"6","0","DCA Definitive Contract","$50,000.00","May 12, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"7","0","DCA Definitive Contract","$30,000.00","Jun 26, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"8","0","DCA Definitive Contract","$90,000.00","Jul 14, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142C070020",,"9","0","DCA Definitive Contract","$35,000.00","Aug 25, 2008",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D301","ADP FACILITY MANAGEMENT","541519","OTHER COMPUTER RELATED SERVICES","144500022","COMPU CURE OF NEW ORLEANS INCORPORATED","NEW ORLEANS","LA","701251200","144500022","COMPU-CURE NEW ORLEANS INC.",,,
"AG3142D090627","GS35F0343J","1","0","DO Delivery Order","-$5,211.97","Jan 25, 2012",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","443120","COMPUTER AND SOFTWARE STORES","150780674","UNISYS CORPORATION","MC LEAN","VA","221023109","005358932","UNISYS CORPORATION",,,
"AG3C78C170012",,"0",0,"IDC Indefinite Delivery Contract","$5,000.00","Sep 15, 2017",,"12C3","NATURAL RESOURCES CONSERVATION SERVICE","USDA NRCS CONTRACTING SVS BRANCH","S","F099","NATURAL RESOURCES/CONSERVATION- OTHER","115112","SOIL PREPARATION, PLANTING, AND CULTIVATING","360874957","REHBEIN ENTERPRISES, INC.","POLSON","MT","598607584","360874957","REHBEIN ENTERPRISES  INC.",,,
"AG3C78C170012",,"1",0,"IDC Indefinite Delivery Contract","$0.00","Sep 14, 2018",,"12C3","NATURAL RESOURCES CONSERVATION SERVICE","USDA NRCS CONTRACTING SVS BRANCH","S","F099","NATURAL RESOURCES/CONSERVATION- OTHER","115112","SOIL PREPARATION, PLANTING, AND CULTIVATING","360874957","REHBEIN ENTERPRISES, INC.","POLSON","MT","598607584","360874957","REHBEIN ENTERPRISES  INC.",,,
"AG3C78C170012",,"2",0,"IDC Indefinite Delivery Contract","$0.00","Aug 27, 2019",,"12C3","NATURAL RESOURCES CONSERVATION SERVICE","USDA NRCS CONTRACTING SVS BRANCH","S","F099","NATURAL RESOURCES/CONSERVATION- OTHER","115112","SOIL PREPARATION, PLANTING, AND CULTIVATING","360874957","REHBEIN ENTERPRISES, INC.","POLSON","MT","598607584","360874957","REHBEIN ENTERPRISES  INC.",,,
"AG4568C120072",,"0","0","DCA Definitive Contract","$144,403.02","Jul 13, 2012",,"12C2","FOREST SERVICE","SOUTHERN RESEARCH STATION","S","Y1JZ","CONSTRUCTION OF MISCELLANEOUS BUILDINGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","130658375","DOT CONSTRUCTION, INC.","CHARLOTTE","NC","282125492","130658375","DOT CONSTRUCTION  INC.",,,
"AG4568C120072",,"1","0","DCA Definitive Contract","-$360.00","Oct 3, 2012",,"12C2","FOREST SERVICE","SOUTHERN RESEARCH STATION","S","Y1JZ","CONSTRUCTION OF MISCELLANEOUS BUILDINGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","130658375","DOT CONSTRUCTION, INC.","CHARLOTTE","NC","282125492","130658375","DOT CONSTRUCTION  INC.",,,
"AID492C1300017",,"0","0","DCA Definitive Contract","$3,104,165.00","Sep 25, 2013",,"7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","078645914","PARTNERS FOR GLOBAL RESEARCH AND DEVELOPMENT, LLC","SILVER SPRING","MD","209104973","078645914","PARTNERS FOR GLOBAL RESEARCH AND DEVELOPMENT  LLC",,,
"CFP11C0002",,"0","0","DCA Definitive Contract","$605,114.37","Jul 21, 2011",,"955F","CONSUMER FINANCIAL PROTECTION BUREAU","CFPB PROCUREMENT","S","D315","DIGITIZING SVCS","541990","ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES","133097183","ARMEDIA LLC","ATLANTA","GA","303395944","133097183","ARMEDIA LLC",,,
"CSOSA17F0033",,"0","0","PO Purchase Order","$7,750.87","Apr 13, 2017",,"9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","COURT SERVICES  OFFENDER SUPV AGCY","P","7110","OFFICE FURNITURE","238390","OTHER BUILDING FINISHING CONTRACTORS","614386019","U.S. BUSINESS INTERIORS, INC.","UPPER MARLBORO","MD","207744761","614386019","U.S. BUSINESS INTERIORS  INC.",,,
"DACA4503D0028",,"P00002",0,"IDC Indefinite Delivery Contract","$0.00","Aug 24, 2007",,"2100","DEPT OF THE ARMY","W071 ENDIST OMAHA","S","Y299","CONTRUCT/ALL OTHER NON-BLDG FACS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","023008167","MASS SERVICE & SUPPLY LLC","PUEBLO","CO","81001","023008167","MASS SERVICE & SUPPLY  L.L.C.",,,
"DECF0000035",,"0","0","DCA Definitive Contract","$500,000.00","Apr 23, 2009",,"8900","ENERGY, DEPARTMENT OF","HEADQUARTERS PROCUREMENT SERVICES","S","AD26","SERVICES (MANAGEMENT/SUPPORT)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","171009033","APPSENTIAL, LLC","FREDERICK","MD","217047832","171009033","APPSENTIAL  LLC",,,
"DEEM0003354",,"0","0","DCA Definitive Contract","$750,000.00","Feb 18, 2015",,"8900","ENERGY, DEPARTMENT OF","OFFICE OF RIVER PROTECTION","S","H356","INSPECTION- CONSTRUCTION AND BUILDING MATERIALS","541330","ENGINEERING SERVICES","800830916","RC CONSTRUCTION SERVICES INC","RICHLAND","WA","993542667","800830916","RC CONSTRUCTION SERVICES INC",,,
"DJBP0101KA110024A",,"0","0","PO Purchase Order","$12,077.65","Mar 14, 2012",,"1540","FEDERAL PRISON SYSTEM","ALDERSON, FPC","P","8920","BAKERY AND CEREAL PRODUCTS","311812","COMMERCIAL BAKERIES","145951252","SARA LEE BAKERY GROUP, INC.","HUNTINGTON","WV","257041616","005213962","SARA LEE CORPORATION",,,
"DJBP0101KA110026A",,"0","0","PO Purchase Order","$15,254.79","Mar 14, 2012",,"1540","FEDERAL PRISON SYSTEM","ALDERSON, FPC","P","8910","DAIRY FOODS AND EGGS","311511","FLUID MILK MANUFACTURING","004321238","BROUGHTON FOODS COMPANY (INC)","MARIETTA","OH","457507000","929182210","DEAN FOODS COMPANY",,,
"DJBP0101KA110035A",,"0","0","PO Purchase Order","$8,346.08","Mar 14, 2011",,"1540","FEDERAL PRISON SYSTEM","ALDERSON, FPC","P","8920","BAKERY AND CEREAL PRODUCTS","311812","COMMERCIAL BAKERIES","145951252","SARA LEE BAKERY GROUP, INC.","HUNTINGTON","WV","257041616","005213962","SARA LEE CORPORATION",,,
"DJBP0514JVB110228","GS35F4315D","0","0","DO Delivery Order","$16,278.87","Jul 23, 2010",,"1540","FEDERAL PRISON SYSTEM","SEAGOVILLE, FCI","P","5895","MISC COMMUNICATION EQ","334111","ELECTRONIC COMPUTER MANUFACTURING","056280621","TELOS CORPORATION (0974)","ASHBURN","VA","201472358","056280621","TELOS CORPORATION",,,
"DJBP0514JVM710017","DJBNASBPA021","0","0","BPA Call Blanket Purchase Agreement","$9,376.00","Apr 20, 2010",,"1540","FEDERAL PRISON SYSTEM","SEAGOVILLE, FCI","P","5999","MSC ELECT & ELECTRONIC COMPONENTS","423430","COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS","064299332","WESTWOOD COMPUTER CORP","SPRINGFIELD","NJ","070813101","056090210","EMTEC  INC.",,,
"DTFAWN15D00001CALL0016","DTFAWN15D00001","P00001","0","DO Delivery Order","$0.00","Jun 27, 2018",,"6920","FEDERAL AVIATION ADMINISTRATION","FAA","S","Y1AB","CONSTRUCTION OF CONFERENCE SPACE AND FACILITIES","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","968334941","EQUA SOLUTIONS, INC.","SALT LAKE CITY","UT","841113052","968334941","EQUA SOLUTIONS  INC.",,,
"DTFAWN16P00033",,"0","0","DCA Definitive Contract","$6,654.66","Sep 1, 2015",,"6920","FEDERAL AVIATION ADMINISTRATION","DEPT OF TRANS/FEDERAL AVIATION ADMIN","S","S201","HOUSEKEEPING- CUSTODIAL JANITORIAL","561720","JANITORIAL SERVICES","062076765","SANTA BARBARA, CITY OF","SANTA BARBARA","CA","931012203","062076765","CITY OF SANTA BARBARA",,,
"DTFAWP08P00501",,"0","0","PO Purchase Order","$49,319.00","Sep 11, 2008",,"6920","FEDERAL AVIATION ADMINISTRATION","DEPT OF TRANS/FEDERAL AVIATION ADMIN","S","Z121","MAINT-REP-ALT/AIR TRAFFIC TOWERS","238320","PAINTING AND WALL COVERING CONTRACTORS","004396953","CLEAN SWEEP JANITORIAL SERVICES, INC","ACTON","CA","935101485","004396953","CLEAN SWEEP JANITORIAL SERVICES  INC",,,
"DTFAWP09C00062",,"0","0","DCA Definitive Contract","$50,524.44","Mar 27, 2009",,"6920","FEDERAL AVIATION ADMINISTRATION","DEPT OF TRANS/FEDERAL AVIATION ADMIN","S","S201","CUSTODIAL JANITORIAL SERVICES","561720","JANITORIAL SERVICES","004396953","CLEAN SWEEP JANITORIAL SERVICES, INC","ACTON","CA","935101485","004396953","CLEAN SWEEP JANITORIAL SERVICES  INC",,,
"DTFAWP09C00062",,"3","0","DCA Definitive Contract","$50,524.44","Apr 19, 2010",,"6920","FEDERAL AVIATION ADMINISTRATION","DEPT OF TRANS/FEDERAL AVIATION ADMIN","S","S201","CUSTODIAL JANITORIAL SERVICES","561720","JANITORIAL SERVICES","004396953","CLEAN SWEEP JANITORIAL SERVICES, INC","ACTON","CA","935101485","004396953","CLEAN SWEEP JANITORIAL SERVICES  INC",,,
"DTFAWP09C00062",,"4","0","DCA Definitive Contract","$50,524.44","Apr 7, 2011",,"6920","FEDERAL AVIATION ADMINISTRATION","DEPT OF TRANS/FEDERAL AVIATION ADMIN","S","S201","CUSTODIAL JANITORIAL SERVICES","561720","JANITORIAL SERVICES","004396953","CLEAN SWEEP JANITORIAL SERVICES, INC","ACTON","CA","935101485","004396953","CLEAN SWEEP JANITORIAL SERVICES  INC",,,
"DTOS5910C00439",,"0","0","DCA Definitive Contract","$607,987.74","Sep 10, 2010",,"6901","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","DEPT OF TRANS/OST","S","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","813930","LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS","019594535","RGF CONSULTING CORP.","FORT WASHINGTON","MD","207445765","019594535","RGF CONSULTING CORP.",,,
"FA251712C6005",,"P00001","0","DCA Definitive Contract","$0.00","Apr 30, 2012",,"5700","DEPT OF THE AIR FORCE","FA2517  21 CONS","S","Q517","MEDICAL- PHARMACOLOGY","622110","GENERAL MEDICAL AND SURGICAL HOSPITALS","145197245","WOODBURY TECHNOLOGIES, INC.","CLEARFIELD","UT","840152297","145197245","WOODBURY TECHNOLOGIES  INC.",,,
"FA485507C0021",,"P00002","0","DCA Definitive Contract","$3,000.00","Mar 10, 2008",,"5700","DEPT OF THE AIR FORCE","FA4855  27 SOCONS LGC","S","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","068378645","MARVIN GROVES ELECTRIC COMPANY INCORPORATED","WICHITA FALLS","TX","763016501","068378645","MARVIN GROVES ELECTRIC CO INC",,,
"FA855514D0001",,"P00001",0,"IDC Indefinite Delivery Contract","$0.00","Aug 28, 2014",,"5700","DEPT OF THE AIR FORCE","FA8529  AFLCMC HBKAA","S","R707","SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","603003646","S & K GLOBAL SOLUTIONS, LLC","POLSON","MT","598606969","603003646","S & K GLOBAL SOLUTIONS  LLC",,,
"GS01P07NLP0044",,"0","0","DCA Definitive Contract","$5,500.00","Apr 11, 2007",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PUBLIC BUILDINGS SERVICE","S","V122","MOTOR CHARTER FOR THINGS","561599","ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES","795357359","STERLING MOVING AND STORAGE INCORPORATED (8895)","BOZRAH","CT","063341121","795357359","STERLING MOVING & STORAGE INC",,,
"GS04P07RAC0103",,"0","0","DCA Definitive Contract","$43,750.00","Jul 2, 2007",,"4740","PUBLIC BUILDINGS SERVICE","NASHVILLE PROPERTY MANAGEMENT CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","361436210","COMMERCIAL INDUSTRIAL CONST INCORPORATED","NASHVILLE","TN","372113114","361436210","COMMERCIAL INDUSTRIAL CONST, INC",,,
"GS04P08RWP0038",,"0","0","PO Purchase Order","$2,900.00","Apr 23, 2008",,"4740","PUBLIC BUILDINGS SERVICE","ATLANTA SOUTH PROPERTY MANAGEMENT CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","120996306","BUFORD COMMUNICATIONS","ALPHARETTA","GA","300042423","120996306","BUFORD COMMUNICATIONS",,,
"GS04P08RWP0038",,"PA01","0","PO Purchase Order","$0.00","Oct 16, 2008",,"4740","PUBLIC BUILDINGS SERVICE","ATLANTA SOUTH PROPERTY MANAGEMENT CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","120996306","BUFORD COMMUNICATIONS","ALPHARETTA","GA","300042423","120996306","BUFORD COMMUNICATIONS",,,
"GS04P08RWP0038",,"PC02","0","PO Purchase Order","-$1,080.00","Jan 12, 2009",,"4740","PUBLIC BUILDINGS SERVICE","ATLANTA SOUTH PROPERTY MANAGEMENT CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","120996306","BUFORD COMMUNICATIONS","ALPHARETTA","GA","300042423","120996306","BUFORD COMMUNICATIONS",,,
"GS04P09RWP0017",,"0","0","PO Purchase Order","$2,761.92","Dec 5, 2008",,"4740","PUBLIC BUILDINGS SERVICE","ATLANTA SOUTH PROPERTY MANAGEMENT CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","609310529","J F CONTRACTING","CANTON","GA","301154969","609310529","J F CONTRACTING",,,
"GS07P04UDM1054",,"0","0","PO Purchase Order","$690.00","Sep 21, 2004",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PUBLIC BUILDINGS SERVICE","S","Z299","MAINT, REP/ALTER/ALL OTHER","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","156882433","PRECISION CASEWORK AND TRIM","OKLAHOMA CITY","OK","731493044","156882433","PRECISION CASEWORK AND TRIM  INC.",,,
"GS08P07VEP0056",,"0","0","PO Purchase Order","$5,900.00","Sep 7, 2007",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PBS/MTN PLAINS SVS CTR, SALT LAKE CITY FIELD OFFICE","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","089073667","SAIZ CONSTRUCTION COMPANY INCORPORATED","SALT LAKE CITY","UT","841192002","089073667","SAIZ CONSTRUCTION CO.  INC.",,,
"GS08P09JBP0003",,"PS05","0","PO Purchase Order","$3,100.00","Jun 1, 2009",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PBS/MOUNTAIN-PLAINS SERVICE CENTER","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","238330","FLOORING CONTRACTORS","023541274","A HOLE IN THE WALL CONSTRUCTION, LLC","BRIGHTON","CO","806027819","023541274","A HOLE IN THE WALL CONSTRUCTION",,,
"GS08P10JBP0004",,"0","0","PO Purchase Order","$40,309.68","Oct 22, 2009",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PBS/COLORADO SERVICE CENTER DIVISION","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","023541274","A HOLE IN THE WALL CONSTRUCTION, LLC","COMMERCE CITY","CO","800222245","023541274","A HOLE IN THE WALL CONSTRUCTION",,,
"GS08P10VJP0028",,"0","0","PO Purchase Order","$20,900.00","May 11, 2010",,"4740","PUBLIC BUILDINGS SERVICE","GSA/PBS/MTN PLAINS SVS CTR, NORTH DAKOTA FIELD OFFICE","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","784378478","DAKOTA LATITUDES, LLC","FARGO","ND","581022870","784378478","DAKOTA LATITUDES  LLC",,,
"GS11B02314GSP1112MA0015",,"0","0","PO Purchase Order","$18,042.86","Dec 7, 2011",,"4740","PUBLIC BUILDINGS SERVICE","WPHBB - AGGREGATED REPAIR&ALTERATIONS CONTRACTS BRANCH","S","S119","UTILITIES- OTHER","221330","STEAM AND AIR-CONDITIONING SUPPLY","967035754","MSCI 2007-IQ13 WOODLAND PARK, LLC","HERNDON","VA","201715503","967035754","MSCI 2007-IQ13 WOODLAND PARK  LLC",,,
"GS15F0070KSBAHQ06F0006","GS15F0070K","0","0","DO Delivery Order","$35,400.00","Nov 2, 2005",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R421","TECHNICAL ASSISTANCE","541612","HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","143339492","FPMI SOLUTIONS, INC.","HUNTSVILLE","AL","358064534","620371422","PALADIN CAPITAL GROUP",,,
"GS15F0070KSBAHQ06F0006","GS15F0070K","1","0","DO Delivery Order","$35,400.00","Feb 16, 2006",,"7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","S","R421","TECHNICAL ASSISTANCE","541612","HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","143339492","FPMI SOLUTIONS, INC.","HUNTSVILLE","AL","358064534","620371422","PALADIN CAPITAL GROUP",,,
